,id,uuid,creationDate,lastChangeDate,birthYear,lastNegotiation,gender,educationId,driverLicenseTypes,hasVehicle,compensation,compensationCurrencyCode,roadTimeType,businessTripReadiness,workSchedules,employments,workExperience,workExperienceMonthCount,relocation,metroStationName,resumeSpecializations,relocationAreas,languageLevels
2113,3301,b79a8910-44ca-4db2-9566-370a6f7066bc,2015-12-20,2018-11-05,1993.0,2015-12-20,1,6,[],,30000.0,RUR,0,0,[0],[0],1,24,0,Narvskaja,"[181, 255, 332]",{},"['12.34', '6.59']"
2114,5341,b7b2bc48-95b4-44b6-ac9e-c64256f775db,2013-09-05,2019-09-10,1989.0,2018-06-21,0,1,[],,80000.0,RUR,0,1,"[0, 2]",[0],2,51,0,,"[201, 354]",{},"['12.34', '9.57']"
2115,5987,b7bdd359-e12d-47c2-ad60-7cd8dc470cab,2015-11-30,2021-02-05,1986.0,2019-12-03,0,1,['B'],1.0,90000.0,RUR,0,1,[0],[0],3,156,1,,"[196, 256, 324]","[1, 2]","['12.34', '6.57', '6.58']"
2116,3699,b7c64082-72e9-436e-b3ca-c6542a71dc1c,2013-12-03,2021-03-31,1974.0,2021-06-01,0,8,['B'],1.0,,,0,1,"[0, 3, 1, 4, 2]","[1, 0, 2]",3,306,0,Leninskij prospekt,"[204, 329, 353]",{},"['12.34', '6.57']"
2117,4528,b7c99a4e-ec3d-4827-b631-66fb091ee37f,2014-09-10,2018-01-25,1990.0,2018-08-24,1,1,[],,30000.0,RUR,1,2,[0],[0],2,57,0,Kupchino,"[313, 320]",{},"['12.34', '6.57']"
2118,5999,b7ca5a2b-0a7a-4c94-a486-fec28371af4e,2013-11-28,2020-06-06,1987.0,2020-05-27,1,1,['B'],0.0,35000.0,RUR,0,0,"[1, 2, 0, 3]",[0],3,97,0,Prospekt Prosveschenija,"[65, 66, 149]",{},"['12.34', '6.43', '6.57']"
2119,5374,b81b632a-f9a8-4457-8501-13fe3c537ff6,2015-04-02,2017-07-19,1994.0,2015-07-30,1,8,{},,45000.0,RUR,1,0,[0],[0],2,56,0,Ulitsa Dybenko,"[43, 469]",{},"['12.34', '6.57']"
2120,4118,b8281ade-f583-4fe4-8b01-ea661a9aaea9,2014-10-07,2021-07-20,1988.0,2021-07-20,1,1,['B'],1.0,250000.0,RUR,0,1,[0],[0],3,149,1,,"[22, 238, 448]",{},"['12.34', '11.57', '11.58']"
2121,3668,b82db13d-bce6-4e17-b941-292fbef00cf3,2011-03-14,2021-08-16,1983.0,2021-04-30,0,1,"['B', 'C']",1.0,,,0,1,[0],[0],3,194,1,,"[57, 81, 142]","[1, 2]","['12.34', '6.58']"
2122,5294,b837b446-4ddc-402c-a326-78f255696f79,2009-04-26,2020-11-19,1965.0,2020-10-26,1,8,[],,40000.0,RUR,0,1,[0],[0],3,237,1,,[332],{},"['12.34', '6.57']"
2123,4992,b8616e3c-0deb-4000-bd8b-e9cf0d4ba920,2011-05-31,2017-01-18,1982.0,2021-04-16,0,1,{},,60000.0,RUR,0,1,[0],[0],3,151,1,,"[196, 242, 324]",{},"['6.16', '12.34', '10.57']"
2124,5915,b86a0a97-678e-4b82-81a4-8ee8477a08c1,2012-07-05,2021-07-06,1986.0,2021-07-13,0,1,[],0.0,280000.0,RUR,0,1,"[3, 0, 2]",[0],3,111,1,,"[9, 89, 221]","[1, 2]","['12.34', '11.57']"
2125,5013,b87439d6-fff4-4159-9a5c-8b3cc8f6bd71,2013-02-25,2019-08-27,1981.0,2020-01-13,0,1,[],0.0,90000.0,RUR,0,1,"[0, 1]",[0],3,165,1,Kantemirovskaja,"[65, 66, 149]",[2],"['12.34', '8.57', '9.58']"
2126,4704,b88f2902-dbc5-465f-8e40-1a492c39bdf5,2011-02-07,2018-11-15,1989.0,2014-06-24,0,1,[],,120000.0,RUR,1,1,[0],[0],3,78,0,Ulitsa Dybenko,"[74, 136]",{},"['12.34', '11.57']"
2127,3285,b8975bea-4a28-47ab-bd66-37bdd313962e,2013-02-18,2018-03-15,1988.0,2018-04-27,1,1,[],,70000.0,RUR,0,1,"[0, 3]","[0, 1]",3,131,0,,"[83, 233, 325]",{},"['12.34', '6.57']"
2128,3571,b8c01206-69bf-4b05-92d5-35e1f8dd0d58,2015-06-23,2019-08-01,1982.0,2020-12-19,0,1,[],0.0,,,0,1,"[0, 2, 4]",[0],3,175,1,,"[82, 221]","[1, 2]","['12.34', '6.57']"
2129,5106,b8c7f9b2-eb51-46b3-a39b-1e589ebcb382,2015-03-23,2021-01-31,1977.0,2021-01-27,0,8,['B'],1.0,30000.0,RUR,1,2,"[2, 1, 0]","[1, 0]",3,197,1,,"[89, 270, 273]",[2],"['12.34', '6.57']"
2130,5666,b8d25206-6122-4689-9a98-8b713b4bc2c4,2013-10-19,2020-11-12,1983.0,2021-07-21,1,1,[],,40000.0,RUR,0,0,[3],[0],3,146,0,Prospekt Prosveschenija,"[62, 76, 218]",{},"['12.34', '6.57']"
2131,5884,b8d32780-2d90-4a70-a18b-7904fc806aa4,2015-09-08,2020-09-04,1988.0,,1,1,['B'],0.0,40000.0,RUR,1,2,[0],[0],2,73,0,,"[65, 66, 149]",{},"['12.34', '6.57']"
2132,5310,b8ecacfa-36b5-4c3d-a564-a3c50c9d8fb5,2012-01-14,2021-08-23,1987.0,2021-08-27,0,1,['B'],,150000.0,RUR,0,2,"[0, 2]",[0],3,135,0,Ozerki,[20],{},"['12.34', '6.57']"
2133,3201,b8f3e51d-311a-4a9a-a42f-2a1389899b6e,2014-08-29,2018-04-19,1987.0,,0,1,[],,,,0,1,[0],[0],3,137,1,,[361],[2],"['12.34', '6.48', '9.57']"
2134,5918,b8fe32a7-8ce8-4160-aca7-832d74e8e22f,2014-08-04,2020-07-07,1961.0,2020-07-07,0,1,[],0.0,40000.0,RUR,0,1,[0],[0],3,227,0,Devjatkino,[484],{},"['12.34', '6.57']"
2135,4086,b90fabe3-6f7c-42a4-9005-f27581c38a85,2009-09-07,2021-07-07,1983.0,2021-03-29,0,6,['B'],1.0,,,1,1,"[0, 2, 3]","[0, 1]",3,158,0,Ladozhskaja,"[3, 270, 273]",{},"['12.34', '9.57']"
2136,5863,b923c609-c425-4c0c-a44f-04a058e14c67,2014-07-21,2020-08-19,1981.0,2019-12-23,0,7,[],,10000.0,RUR,0,0,"[2, 3]",[1],3,136,0,Mezhdunarodnaja,"[89, 270, 273]",{},"['12.34', '9.57']"
2137,4545,b92db2f3-9666-4800-b43f-b62c469ec1f4,2014-06-15,2017-04-05,1969.0,2017-07-26,1,1,{},,,,0,1,[0],[0],3,157,1,,"[29, 120, 477]","[1, 2, 2114]",['12.34']
2138,3231,b9720a70-6f11-4362-9c65-beddab140779,2013-09-23,2019-01-09,1987.0,2018-11-15,1,1,[],,55000.0,RUR,0,0,[0],[0],3,130,0,Udel'naja,[574],{},"['12.34', '6.57']"
2139,3693,b9733039-5fc2-4e7e-8d2d-d449d7346bd4,2012-08-21,2021-07-06,1982.0,2018-10-18,1,1,[],,45000.0,RUR,2,0,[0],[0],3,127,0,,[189],{},"['12.34', '6.57']"
2140,3376,b977b3bd-0b9b-4360-99d8-9185565e64e5,2014-10-21,2020-01-27,1972.0,2018-06-04,0,1,['B'],1.0,80000.0,RUR,1,2,"[3, 0, 2, 1]","[0, 1, 2]",3,191,0,Kupchino,"[83, 396]",{},['12.34']
2141,4430,b9801511-c8d6-430f-8787-3e15013df041,2009-07-12,2020-05-17,1983.0,2018-08-21,0,1,['B'],,70000.0,RUR,0,1,[0],[0],3,124,0,Prospekt Veteranov,"[53, 136, 275]",{},"['6.3', '12.34', '6.57']"
2142,5575,b98080a6-a570-47b3-aa0b-c0fc7fccf142,2015-11-09,2017-10-24,,2017-11-01,1,1,{},,,,1,1,"[0, 1, 2, 3]",[0],3,156,0,,[429],{},['12.34']
2143,5974,b9978ce7-ea6e-4d6c-a316-2f09c5dcac10,2010-07-29,2018-01-27,1987.0,2015-11-01,0,1,[],,31000.0,RUR,1,0,[0],[0],2,60,0,Komendantskij prospekt,"[82, 211, 221]",{},"['12.34', '11.57', '6.58']"
2144,5408,b9b1066a-ffc0-4acf-a92b-bb437f8ca526,2009-01-11,2018-08-28,1983.0,2018-09-08,0,1,[],,100000.0,RUR,1,1,[0],[0],3,156,0,Ladozhskaja,"[83, 233, 325]",{},"['12.34', '6.48', '6.57']"
2145,4918,b9c1e4a2-6fa0-487e-9976-0f6b972f1a43,2014-11-14,2021-05-30,1989.0,2014-11-21,1,1,[],,25000.0,RUR,0,0,"[0, 1]",[0],1,30,0,Primorskaja,"[308, 388]",{},"['12.34', '6.57']"
2146,5973,b9d5ff95-4938-47b2-876b-7015f01c5c79,2010-04-22,2021-06-07,1983.0,2021-08-23,0,1,[],,30000.0,RUR,0,0,"[2, 0, 1]","[0, 1]",3,86,0,,"[378, 379]",{},['12.34']
2147,5041,ba3da81c-631e-41e1-91fa-e92f6217e185,2015-12-02,2017-02-04,1985.0,2017-02-09,1,8,{},,25000.0,RUR,0,0,[0],[0],0,9,0,,"[32, 264, 374]",{},"['12.34', '6.57']"
2148,3866,ba4cef4c-68e9-4426-86ef-3cf9d055bc8b,2008-10-14,2019-09-25,1981.0,2008-12-10,1,1,[],,20000.0,RUR,0,0,"[0, 1, 2, 3, 4]","[1, 2]",1,23,0,,"[47, 338, 429]",{},"['12.34', '9.57']"
2149,4223,ba51ee14-5424-4928-ac7f-8ba5d5bcabb1,2014-07-01,2020-11-23,1988.0,2020-03-26,0,1,['B'],1.0,150000.0,RUR,0,1,"[0, 2, 4]",[0],3,123,1,,[83],"[1, 2]","['12.34', '8.57']"
2150,4472,ba878daf-4c3e-4036-9c54-9d9deb375445,2014-02-20,2017-10-27,1982.0,2017-06-07,0,6,['B'],,,RUR,0,2,[0],[0],3,170,0,Prospekt Prosveschenija,"[162, 510, 552]",{},"['12.34', '9.57']"
2151,4679,ba9182bb-0f43-4db1-9f0b-351ccdf69e80,2010-01-16,2020-07-29,1985.0,2019-02-11,1,1,['B'],1.0,45000.0,RUR,1,1,"[0, 2]","[0, 1]",3,118,0,,[447],{},"['12.34', '6.57']"
2152,5866,ba91f41f-6aef-430b-aa07-3179d7f8c566,2012-09-13,2021-03-06,1983.0,2014-12-04,1,1,[],,35000.0,RUR,1,2,[0],[0],2,67,0,Grazhdanskij prospekt,"[205, 264, 429]",{},"['12.34', '6.57']"
2153,3792,baa7dcda-215e-4389-9454-bdc1dc2efa04,2010-02-12,2020-02-06,1970.0,,0,1,[],,70000.0,RUR,1,0,[0],[0],3,305,0,,"[396, 445]",{},"['12.34', '6.57']"
2154,4673,bade9d5e-e7b0-4b61-8f15-40cf771007c5,2013-02-11,2018-10-17,1985.0,2015-09-11,1,1,['B'],0.0,,,1,1,[0],[0],3,133,1,Kievskaja,[205],[2],"['12.34', '6.57', '10.58']"
2155,4790,bae2fd13-7502-474d-be60-4b9b7d4adedb,2010-03-22,2017-03-29,1987.0,2017-05-17,1,1,{},,60000.0,RUR,1,2,[0],[0],3,144,0,,"[149, 196, 306]",{},"['12.34', '6.57']"
2156,3185,bb144aa8-9366-49ba-b624-fcfb7a5beef7,2011-11-16,2018-11-20,1986.0,2018-08-14,0,8,[],,,,1,0,[0],[0],3,95,0,,[353],{},['12.34']
2157,4193,bb16a609-766c-4fad-8002-fafeaf6963f2,2012-08-06,2021-03-23,1988.0,2020-08-07,1,1,['B'],1.0,60000.0,RUR,1,1,"[1, 0]",[0],2,53,0,Prospekt Veteranov,[736],{},"['12.34', '9.46', '7.57']"
2158,4795,bb37451e-a579-49c6-8970-9cef8cc98655,2010-10-16,2017-07-04,1984.0,2010-10-28,1,1,{},,20000.0,RUR,0,0,[0],[0],3,100,0,,"[569, 571]",{},"['12.34', '6.57']"
2159,4353,bb44a849-51ce-49b0-92d4-6f0529c096b2,2013-10-13,2021-08-17,1995.0,2021-08-10,0,3,['B'],1.0,2000.0,BYR,0,1,[0],[0],2,67,1,Kamennaja Gorka,"[362, 442, 477]","[1, 2]","['11.7', '12.34', '9.53', '10.57']"
2160,3716,bb67037d-81fe-43a2-8764-7bf88d4c57ae,2015-12-24,2018-03-21,1990.0,2018-04-12,0,1,[],,40000.0,RUR,0,1,[0],[0],2,60,1,,"[149, 242]",{},"['12.34', '6.57']"
2161,3623,bb883d98-4977-4fe5-92d0-724c74b3bef2,2014-11-17,2021-09-08,1989.0,2021-09-09,1,2,[],,50000.0,RUR,0,0,"[3, 1, 2, 0]","[1, 0]",3,94,0,Kupchino,"[17, 136, 506]",{},"['12.34', '6.57']"
2162,4993,bbc430ff-5beb-4858-9a1b-9692acd22012,2008-11-07,2020-10-16,1985.0,2017-01-30,1,1,[],,130000.0,RUR,1,1,"[1, 2, 3]","[1, 2]",3,194,1,Lesnaja,"[332, 374, 429]",[1],"['12.34', '6.57']"
2163,4122,bbd954ac-1626-4aba-976e-85838ab5cb2a,2008-11-14,2020-07-14,1974.0,2020-07-07,0,1,['B'],1.0,60000.0,RUR,0,0,[0],[0],3,244,0,Politehnicheskaja,"[82, 221, 273]",{},"['12.34', '8.57', '6.58']"
2164,4107,bc2f9af9-4c91-4ab5-ba72-bed46d8f039a,2014-10-08,2020-08-10,1987.0,2020-08-10,1,1,['B'],1.0,50000.0,RUR,0,0,[0],[0],3,98,0,,"[43, 463, 469]",{},"['12.34', '6.57']"
2165,3050,bc36d230-eb54-4fc4-8157-c024dfccca20,2011-04-17,2018-10-21,1968.0,2019-09-12,1,1,[],,,,0,1,[2],"[0, 1]",3,308,1,,[447],{},"['12.34', '9.57']"
2166,4813,bc575be9-80b2-415b-bd5b-d8a258f0b5e3,2015-11-15,2021-06-10,,2021-09-02,1,1,['B'],0.0,,,0,1,"[0, 1, 2, 3]","[0, 1, 2]",3,314,0,,"[247, 319, 336]",{},"['12.34', '6.57']"
2167,4574,bc5e11ec-9591-4a2a-aa13-a6b4e29fb7ab,2012-11-27,2018-05-27,1994.0,2017-09-28,0,1,[],,20000.0,RUR,0,0,[2],[1],0,3,0,,"[93, 308, 389]",{},"['12.34', '10.57']"
2168,3563,bc71ea77-b2af-4e0e-b98f-8c768bfa10f8,2015-09-08,2020-01-31,1977.0,2021-07-21,0,1,['B'],1.0,50000.0,RUR,0,1,"[0, 1, 3, 4, 2]","[0, 1]",3,177,1,,"[73, 142]","[1, 2, 145, 1586, 1624, 2019]","['12.34', '6.57']"
2169,5396,bc7738b4-6496-4317-99c7-db2153abbd87,2012-11-01,2019-02-14,1970.0,2017-11-16,0,7,[],,60000.0,RUR,0,0,[0],[0],3,218,0,,[17],{},['12.34']
2170,3557,bc7d2200-6a40-4839-86fe-bd4f59b95618,2008-04-05,2018-03-27,1988.0,2015-04-08,0,8,[],0.0,,,0,1,[0],[0],3,112,0,Pionerskaja,"[82, 117]",{},"['12.34', '9.57']"
2171,5001,bc7e56fa-c752-406f-a803-da533f8546a0,2015-08-11,2019-10-14,1989.0,2019-11-12,1,1,[],0.0,60000.0,RUR,2,1,[0],[0],3,119,0,Proletarskaja,"[53, 74, 136]",{},"['12.34', '11.57', '6.58']"
2172,4658,bc8471ad-a4b8-4663-a208-50e63e229766,2011-10-04,2017-10-17,1981.0,2012-02-08,0,1,{},,1100.0,EUR,0,0,[0],"[0, 1]",2,44,0,,"[18, 108, 259]",{},"['12.34', '6.57']"
2173,4162,bc9c3a8f-2bf0-4da2-bb1e-38106646e6e2,2011-10-06,2020-09-28,1982.0,2020-09-28,1,1,['B'],0.0,110000.0,RUR,1,1,[0],[0],3,181,0,,"[18, 259, 283]",{},"['12.34', '10.57']"
2174,3949,bcb85809-5a46-4a28-923d-83103afc8301,2012-04-04,2021-04-08,1961.0,2020-01-16,0,1,['B'],1.0,90000.0,RUR,0,1,[0],[0],3,189,0,Frunzenskaja,"[287, 325, 396]",{},"['12.34', '6.57']"
2175,4498,bcd226cc-0146-431b-9289-69561eb0daa8,2013-09-14,2018-03-02,1987.0,2018-01-13,0,1,[],,80000.0,RUR,1,0,[0],[0],3,91,0,,"[3, 221]",{},"['12.34', '9.57', '6.58']"
2176,5389,bcd9f432-5a0a-44ae-a33e-5466d37d46d9,2015-01-18,2020-06-30,1987.0,2021-06-16,0,8,['B'],1.0,60000.0,RUR,0,1,"[0, 1]",[0],3,84,0,Prospekt Veteranov,"[52, 127]",{},"['12.34', '6.57']"
2177,4457,bce325af-aaf3-4ab5-9b71-5f7d8265642e,2013-04-01,2020-10-02,1985.0,2016-04-26,1,1,[],,45000.0,RUR,1,2,[0],[0],3,153,0,Grazhdanskij prospekt,"[389, 390, 391]",{},"['12.34', '6.57']"
2178,3613,bd0cf08e-6147-47b3-845d-0dc5149a62d7,2012-03-10,2018-02-19,1987.0,2016-07-20,1,1,[],,,,1,1,"[0, 1, 3]","[0, 1, 2]",3,77,1,,"[62, 76, 157]",{},"['12.34', '6.57']"
2179,4730,bd1118d1-8bd4-47d8-81fc-7637e9f63e70,2010-06-20,2017-10-15,1974.0,2017-11-07,1,1,{},,,,1,2,"[2, 3]",[1],3,277,0,,[336],{},"['6.57', '6.58']"
2180,4863,bd1c44a2-70a9-4b9f-9e8e-aa17ee005ec2,2015-04-27,2018-11-02,1995.0,2019-09-30,1,3,[],,40000.0,RUR,1,2,[0],[0],1,30,0,Leninskij prospekt,"[344, 425]",{},"['12.34', '6.57']"
2181,3572,bd333c25-bf0e-4b6d-9dd4-99a7a17d28fd,2015-05-17,2017-04-08,1987.0,2016-05-29,0,8,{},,50000.0,RUR,1,0,[0],[0],3,97,0,Sennaja ploschad',"[515, 560]",{},"['12.34', '6.57']"
2182,4660,bd8fac66-8194-4e55-ab51-451708a05068,2010-11-09,2017-09-04,1972.0,2019-02-15,1,1,{},,55000.0,RUR,0,2,[0],[0],3,140,0,Kupchino,"[18, 259, 284]",{},['12.34']
2183,5154,bd93c07e-dc51-4ed0-9a0f-6712de49c3a7,2014-01-14,2021-09-09,1986.0,2021-09-09,0,4,['B'],0.0,245000.0,RUR,0,1,"[0, 4]",[0],3,156,1,,"[190, 297, 348]","[1, 1342, 1368, 1414, 1960]","['12.34', '10.57']"
2184,3548,bdc44f70-52bc-4e28-92f5-de49690fb4d8,2012-01-30,2017-07-05,1986.0,2017-07-04,0,2,{},,40000.0,RUR,1,1,"[0, 1]",[0],3,115,0,Chernyshevskaja,[288],{},"['12.34', '6.57', '6.59']"
2185,3653,bddb6e52-1971-4786-b958-6cfa257680e2,2012-05-10,2020-12-02,1987.0,2019-11-15,0,1,['B'],1.0,50000.0,RUR,0,0,"[1, 2, 3]","[1, 2]",3,118,0,Komendantskij prospekt,"[89, 211, 270]",{},"['12.34', '8.57']"
2186,4390,bdee987e-604e-41a6-8563-83378aa8617d,2015-04-22,2021-06-18,1995.0,2021-07-27,1,1,['B'],0.0,70000.0,RUR,2,1,"[0, 1]",[0],3,98,1,,[329],{},"['12.34', '6.57']"
2187,3067,be0190f4-4c38-46a1-a469-887449e94faa,2007-05-10,2020-10-06,1973.0,,1,1,['B'],,,,0,0,"[1, 2]",[0],3,225,0,,"[184, 247, 319]",{},['12.34']
2188,3732,be0818e6-1843-4890-8338-703d75efc9b1,2014-01-26,2021-06-24,1978.0,2018-01-24,1,1,['B'],1.0,38000.0,RUR,1,0,[1],[0],3,246,0,Prospekt Prosveschenija,"[103, 106]",{},"['12.34', '6.57']"
2189,4059,be152c61-b1ac-4876-ae03-c3acbb59a64a,2015-07-02,2021-09-08,1980.0,2021-09-04,0,1,['B'],1.0,150000.0,RUR,0,1,[0],[0],3,227,1,Moskovskaja,[260],[113],"['12.34', '8.57']"
2190,5578,be53a1a6-8010-45ff-b90c-7c588bf6ed42,2010-02-10,2021-07-23,1973.0,2021-07-22,0,8,[],,30000.0,RUR,0,0,[0],[0],3,361,0,,[482],{},['12.34']
2191,3673,be5a4cf9-f9d1-4ecf-a5d2-3f72d0b5d411,2006-09-06,2021-03-16,1982.0,2021-03-29,1,1,['B'],1.0,,,0,1,[0],[0],3,182,1,,"[194, 216, 658]","[1, 2]","['12.34', '10.57', '6.58', '6.59']"
2192,3369,bea1dde5-ae5a-4815-a3ab-a2d565f3b2dd,2008-08-19,2021-03-16,1983.0,2021-09-07,0,1,['B'],1.0,120000.0,RUR,0,1,"[1, 0, 2]","[1, 0]",3,155,0,,"[83, 287, 325]",{},"['12.34', '9.57']"
2193,4616,beb6604c-26dc-4fa5-8d29-23870dbd2db0,2012-03-13,2018-02-15,1977.0,2018-02-16,0,1,[],,100000.0,RUR,0,1,[0],[0],3,202,0,,"[17, 136, 506]",{},"['12.34', '6.57', '6.58']"
2194,3092,bee010e1-078d-4f03-b7d9-18ae10e1cdd5,2008-11-06,2020-03-11,1983.0,2012-12-17,1,1,['B'],0.0,6500.0,RUR,0,2,[0],[0],3,190,0,,"[43, 343, 425]",{},"['12.34', '7.57']"
2195,3717,bee92cef-459e-4be3-9410-816c4a8846ac,2014-11-10,2020-02-20,1987.0,2020-02-20,0,6,[],,100000.0,RUR,0,0,[0],[0],3,133,0,,[288],{},"['12.34', '6.57']"
2196,5928,bef52f2c-a515-4ca4-84c0-0f3d36a26745,2015-07-20,2019-02-21,1993.0,2018-08-10,1,1,[],,55000.0,RUR,1,2,[0],[0],2,57,0,Narvskaja,"[205, 429]",{},"['12.34', '9.57', '6.58']"
2197,4606,befd4cee-591e-469f-9b9f-4663c06074b7,2006-09-06,2021-08-10,1980.0,2021-09-01,0,1,['B'],1.0,1000.0,USD,0,1,"[1, 4, 2, 3]",[1],3,218,0,Elektrosila,[336],{},"['12.34', '6.57']"
2198,5372,bf04d163-0185-4c7b-a7ce-70b2e4bd558f,2012-09-03,2017-01-25,1989.0,,0,1,{},,60000.0,RUR,1,1,[0],[0],1,30,0,,"[237, 288]",{},"['12.34', '6.57']"
2199,3601,bf0543e8-577b-41a8-8d18-2051e84394bb,2012-11-26,2019-07-08,1979.0,2020-05-15,1,1,[],,200000.0,RUR,2,1,"[0, 2]",[0],3,157,1,,"[226, 317, 532]",[2],['12.34']
2200,3685,bf12c00b-c665-4255-ae97-1b36a184fe34,2009-12-11,2021-03-10,1986.0,2021-03-28,1,1,['B'],1.0,50000.0,RUR,1,0,[0],[0],3,179,0,Kupchino,"[43, 337, 469]",{},"['12.34', '6.57']"
2201,4297,bf284af9-e76f-4b97-a1ab-7de59a7aad01,2014-12-10,2018-02-11,,2019-04-06,1,8,[],,45000.0,RUR,0,1,"[0, 1, 2]","[0, 1, 2]",2,62,1,,"[62, 76, 347]",{},"['12.34', '6.57']"
2202,4614,bf61aad4-f065-4b6a-b403-ddd28db0353a,2011-11-30,2019-03-14,1985.0,2019-07-12,1,1,[],,45000.0,RUR,0,2,[0],[0],3,103,0,Ladozhskaja,"[32, 264, 374]",{},"['12.34', '6.57', '6.59']"
2203,5399,bf7fbcd7-7699-4109-aa3f-290fdc72b2bc,2015-04-17,2021-08-17,1986.0,2021-08-25,0,1,[],0.0,150000.0,RUR,0,2,"[3, 1, 0, 2]","[2, 1, 0]",2,69,2,,[254],"[1, 2]","['12.34', '6.57', '6.58']"
2204,3002,bfbf6965-66de-4219-a263-4476d099dd37,2011-01-30,2021-05-06,1973.0,2021-06-24,0,1,[],1.0,150000.0,RUR,0,2,"[0, 3]","[0, 1]",3,232,1,,"[50, 113, 221]","[2, 1002]","['10.7', '12.34', '6.57']"
2205,4432,bfc1813b-b338-4694-9724-24177e13bc84,2011-06-03,2017-05-11,1987.0,2018-11-23,1,1,{},,40000.0,RUR,2,1,[0],[0],2,63,0,Mezhdunarodnaja,[425],{},"['12.34', '6.57']"
2206,5304,bfcc1c04-89c2-433b-80a5-41ca1f9c460d,2014-01-30,2020-01-13,1988.0,2020-10-01,1,1,[],0.0,,,0,1,"[0, 3, 1, 2]","[0, 1, 2]",3,124,1,Aviastroitel'naja ,[447],"[1, 2, 237]","['12.34', '6.57']"
2207,4300,bfda0c76-8af0-4cc4-b1a8-d7839c72eb33,2011-07-04,2020-05-23,1984.0,2020-05-27,0,6,[],,100000.0,RUR,0,1,"[3, 2, 0]","[2, 0, 1]",3,127,1,Geologicheskaja,"[90, 305, 318]","[1, 2]","['6.17', '12.34', '6.46', '11.57', '6.58']"
2208,5137,bfe74333-733c-489f-ad08-6591c710d322,2010-12-20,2020-05-09,1989.0,2017-11-20,0,3,['B'],1.0,,,0,2,[0],[0],3,165,1,,[221],{},"['12.34', '9.57']"
2209,5201,bfeaf93a-0634-41e2-be36-c7a97069246b,2013-10-05,2020-04-09,1978.0,2020-03-06,1,1,['B'],0.0,40000.0,RUR,0,0,[0],[0],3,208,0,Proletarskaja,"[43, 463, 469]",{},"['12.34', '6.57']"
2210,4930,c00c01b6-74fe-4c6b-83bf-b9bb1634cb17,2015-01-18,2018-08-21,1986.0,2018-09-25,1,1,[],,35000.0,RUR,0,0,"[0, 2]","[0, 1]",3,126,0,,"[43, 463, 469]",{},"['12.34', '9.57']"
2211,5088,c01067d9-3ffc-47d3-b56f-d45a4371b796,2015-08-03,2021-08-26,1971.0,2021-09-09,0,1,['B'],1.0,120000.0,RUR,0,1,"[4, 0, 2, 3, 1]","[1, 0, 2]",3,296,1,,[59],"[1, 2]","['12.34', '6.57']"
2212,4051,c01bf927-2814-4bfd-96cf-e23ebb57cc96,2012-10-12,2020-04-14,1990.0,2015-01-29,1,3,[],,35000.0,RUR,0,1,[0],[0],3,88,0,,"[22, 94, 139]",{},"['12.34', '11.57', '6.58']"
2213,5230,c02373dc-44e0-4c94-a727-d2c25e9223de,2015-12-14,2021-09-02,1982.0,2021-06-17,0,1,"['B', 'C']",1.0,80000.0,RUR,0,0,[0],[0],3,221,0,Prospekt Veteranov,"[287, 325, 573]",{},"['12.34', '6.57']"
2214,4135,c02f843c-10e3-42f1-8da1-49e9d76a0226,2012-08-14,2017-10-07,1973.0,2014-04-28,0,1,{},,70000.0,RUR,0,1,[0],[0],3,179,0,,"[66, 231, 324]",{},"['12.34', '6.57']"
2215,3424,c039527e-2922-4e25-8631-c351f5330596,2012-01-09,2021-08-17,1988.0,2021-09-09,1,1,[],,60000.0,RUR,0,1,"[0, 1, 2]",[0],3,128,0,Prospekt Veteranov,"[256, 324, 535]",{},"['12.34', '6.57']"
2216,4638,c053525b-e7c7-44e9-a99e-5b28101f208e,2012-07-31,2020-09-21,1988.0,2020-10-07,1,1,[],,45000.0,RUR,1,0,[0],[0],3,84,0,Nevskij prospekt,"[43, 425, 469]",{},"['12.34', '6.57']"
2217,3854,c0577f13-13e1-4ec9-b474-4563523e4c25,2014-12-15,2017-11-28,1974.0,2017-11-16,1,1,[],,40000.0,RUR,0,0,[0],[0],3,253,0,Komendantskij prospekt,"[42, 106, 341]",{},['12.34']
2218,4922,c0700b2c-7d4a-4975-9875-6a9e5973c6b5,2015-01-08,2019-09-11,1978.0,2019-10-29,0,1,[],,150000.0,RUR,0,0,[0],[0],3,235,0,,[296],{},"['12.34', '9.57']"
2219,4474,c07c54d6-739e-4244-929d-c3ba83d7fabb,2015-12-15,2021-09-08,1991.0,2016-07-15,0,1,['B'],1.0,,,0,1,"[0, 3, 2]","[1, 2, 0]",3,127,1,Akademicheskaja,[402],[2],"['12.34', '6.57', '10.58']"
2220,3106,c08d93ed-4795-4678-8996-eaa49215812e,2014-02-06,2021-09-08,1991.0,2021-08-16,1,1,['B'],1.0,60000.0,RUR,0,1,[0],[0],3,111,1,,"[44, 434]","[1, 2]","['12.34', '8.57', '6.59']"
2221,4225,c0ba7971-26c9-49ff-a236-c7c039838d53,2012-03-10,2020-05-26,1983.0,2020-05-26,1,1,[],,85000.0,RUR,0,2,[0],[0],3,163,0,,"[120, 362, 477]",{},"['12.34', '6.57']"
